"album_uri","album_name","album_img","album_release_date","album_release_year","album_popularity","track_name","track_uri","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","key_mode","track_popularity"
"7Gj3Ui1i2fzpZGWeqsDa3d","The Closer You Get","https://i.scdn.co/image/dc0690c01ea0304d3bf6400ac3122712ba0e722a","1983",1983-01-01,1,"Red River","2bz1TkWsmVlJLvlYfWnWOV",0.485,0.593,"F",-14.508,"major",0.0481,0.0722,0.000158,0.104,0.877,189.109,256667,4,"F major",0
"7Gj3Ui1i2fzpZGWeqsDa3d","The Closer You Get","https://i.scdn.co/image/dc0690c01ea0304d3bf6400ac3122712ba0e722a","1983",1983-01-01,1,"What In The Name Of Love","3fLZQwkiiH4cnzEd9CZ215",0.628,0.274,"G",-16.257,"major",0.027,0.467,0,0.357,0.398,93.072,232933,4,"G major",0
"7Gj3Ui1i2fzpZGWeqsDa3d","The Closer You Get","https://i.scdn.co/image/dc0690c01ea0304d3bf6400ac3122712ba0e722a","1983",1983-01-01,1,"Dixieland Delight","1z9ReVR5goRO40V1wXjxPJ",0.444,0.413,"D",-15.042,"major",0.0326,0.163,2.05e-05,0.053,0.573,95.738,322093,4,"D major",0
"7Gj3Ui1i2fzpZGWeqsDa3d","The Closer You Get","https://i.scdn.co/image/dc0690c01ea0304d3bf6400ac3122712ba0e722a","1983",1983-01-01,1,"Very Special Love","1y6Pyg68tFB6DKtYXIsSre",0.528,0.196,"E",-19.084,"major",0.0314,0.0894,0,0.71,0.465,75.298,285040,4,"E major",0
"7Gj3Ui1i2fzpZGWeqsDa3d","The Closer You Get","https://i.scdn.co/image/dc0690c01ea0304d3bf6400ac3122712ba0e722a","1983",1983-01-01,1,"Dixie Boy","5S8WHkldGPM7tED6EQjchu",0.635,0.38,"F",-15.775,"major",0.0334,0.263,0,0.0701,0.675,111.626,257360,4,"F major",0
"7Gj3Ui1i2fzpZGWeqsDa3d","The Closer You Get","https://i.scdn.co/image/dc0690c01ea0304d3bf6400ac3122712ba0e722a","1983",1983-01-01,1,"Alabama Sky","4RPLSv73tFiTBfxtLPhG1j",0.565,0.172,"D",-17.835,"major",0.0311,0.372,3.42e-06,0.134,0.462,82.281,197493,4,"D major",0
"7Gj3Ui1i2fzpZGWeqsDa3d","The Closer You Get","https://i.scdn.co/image/dc0690c01ea0304d3bf6400ac3122712ba0e722a","1983",1983-01-01,1,"Lovin' Man","3xZ8E7ndtgd1p6MpUSTvky",0.694,0.642,"A",-15.516,"major",0.0339,0.109,0,0.0583,0.963,141.577,153867,4,"A major",0
"2wxMN8hgpUMTLpD8CilSPb","Roll On","https://i.scdn.co/image/be4c1ba544c7112a7d936d76c6485ff7d3b35066","1984-05-21",1984-05-21,44,"Roll On (Eighteen Wheeler)","31LOzuiEqzfMZ6f8nujDVd",0.584,0.456,"F",-19.116,"major",0.0578,0.115,0,0.556,0.64,131.814,262627,4,"F major",45
"2wxMN8hgpUMTLpD8CilSPb","Roll On","https://i.scdn.co/image/be4c1ba544c7112a7d936d76c6485ff7d3b35066","1984-05-21",1984-05-21,44,"Carolina Mountain Dewe","0vewF0XYnrvV3cY04VOShu",0.474,0.112,"F",-23.528,"major",0.0292,0.284,3.22e-06,0.108,0.264,154.789,263373,4,"F major",18
"2wxMN8hgpUMTLpD8CilSPb","Roll On","https://i.scdn.co/image/be4c1ba544c7112a7d936d76c6485ff7d3b35066","1984-05-21",1984-05-21,44,"The End of the Lyin'","3qvdtLTlXDP0LLUf0s75Ra",0.455,0.642,"G",-18.433,"major",0.0499,0.0102,0,0.689,0.634,163.561,184427,4,"G major",16
"2wxMN8hgpUMTLpD8CilSPb","Roll On","https://i.scdn.co/image/be4c1ba544c7112a7d936d76c6485ff7d3b35066","1984-05-21",1984-05-21,44,"I'm Not That Way Anymore","3SKTPMryQGcgmxB70d3PsR",0.424,0.253,"D",-20.57,"major",0.0399,0.416,1.4e-06,0.975,0.375,116.348,286467,3,"D major",18
"2wxMN8hgpUMTLpD8CilSPb","Roll On","https://i.scdn.co/image/be4c1ba544c7112a7d936d76c6485ff7d3b35066","1984-05-21",1984-05-21,44,"If You're Gonna Play in Texas (You Gotta Have a Fiddle in the Band)","7AaWz1uABeC48m8Tm6D8wd",0.493,0.405,"A",-19.44,"major",0.0622,0.209,0,0.322,0.612,111.545,268040,4,"A major",31
"2wxMN8hgpUMTLpD8CilSPb","Roll On","https://i.scdn.co/image/be4c1ba544c7112a7d936d76c6485ff7d3b35066","1984-05-21",1984-05-21,44,"(There's A) Fire in the Night","1A20nKZjOjOr5iKspi4KA1",0.753,0.334,"A",-20.634,"major",0.0479,0.0119,2.05e-05,0.0676,0.693,127.89,255067,4,"A major",31
"2wxMN8hgpUMTLpD8CilSPb","Roll On","https://i.scdn.co/image/be4c1ba544c7112a7d936d76c6485ff7d3b35066","1984-05-21",1984-05-21,44,"When We Make Love","0GvY6UcFIiAt1PkuFCIhJR",0.481,0.0758,"G",-23.435,"major",0.0433,0.649,0,0.0859,0.14,71.892,216373,4,"G major",33
"2wxMN8hgpUMTLpD8CilSPb","Roll On","https://i.scdn.co/image/be4c1ba544c7112a7d936d76c6485ff7d3b35066","1984-05-21",1984-05-21,44,"Country Side of Life","5vGBZOjSnolmnTz2zORD1a",0.729,0.381,"C",-19.844,"major",0.0364,0.1,1.54e-05,0.0403,0.945,96.362,228200,4,"C major",15
"2wxMN8hgpUMTLpD8CilSPb","Roll On","https://i.scdn.co/image/be4c1ba544c7112a7d936d76c6485ff7d3b35066","1984-05-21",1984-05-21,44,"The Boy","0wb5lFnU4R2A2wwGXLmqMJ",0.6,0.108,"D",-23.334,"major",0.0269,0.273,0,0.0948,0.308,98.047,215840,3,"D major",13
"2wxMN8hgpUMTLpD8CilSPb","Roll On","https://i.scdn.co/image/be4c1ba544c7112a7d936d76c6485ff7d3b35066","1984-05-21",1984-05-21,44,"Food on the Table","4SWJ1VwA9AGUWQQsFsnoES",0.724,0.317,"D",-20.662,"major",0.0303,0.157,1.21e-06,0.0807,0.765,106.247,241147,4,"D major",23
"4w1Z4XZAaXXO6FLLNp6pU3","40 Hour Week","https://i.scdn.co/image/d3759c4403a4bc81d4737cab1f2c77ef4a25d274","1985",1985-01-01,6,"Forty Hour Week (For a Livin')","5995mHLcqAJBX60f3iaCeq",0.65,0.255,"E",-20.372,"major",0.0569,0.129,0,0.11,0.435,85.2,203000,4,"E major",5
"4w1Z4XZAaXXO6FLLNp6pU3","40 Hour Week","https://i.scdn.co/image/d3759c4403a4bc81d4737cab1f2c77ef4a25d274","1985",1985-01-01,6,"Can't Keep a Good Man Down","2LtJUvYDDjEJTmtT1Tslhr",0.794,0.347,"G",-19.156,"major",0.0394,0.0159,0,0.068,0.879,131.311,219667,4,"G major",1
"4w1Z4XZAaXXO6FLLNp6pU3","40 Hour Week","https://i.scdn.co/image/d3759c4403a4bc81d4737cab1f2c77ef4a25d274","1985",1985-01-01,6,"There's No Way","4qbLZ948UTcFPTTB9MqUE6",0.496,0.107,"D#",-22.87,"major",0.0304,0.134,0,0.103,0.231,150.907,252173,4,"D# major",1
"4w1Z4XZAaXXO6FLLNp6pU3","40 Hour Week","https://i.scdn.co/image/d3759c4403a4bc81d4737cab1f2c77ef4a25d274","1985",1985-01-01,6,"Down On Longboat Key","28Lcd59mMbBE1kgIfVjDKd",0.693,0.152,"C#",-17.629,"minor",0.0313,0.155,0,0.0985,0.373,93.74,249840,4,"C# minor",1
"4w1Z4XZAaXXO6FLLNp6pU3","40 Hour Week","https://i.scdn.co/image/d3759c4403a4bc81d4737cab1f2c77ef4a25d274","1985",1985-01-01,6,"Louisiana Moon","4QOEpRGACslqFGF3xSrBBQ",0.655,0.261,"E",-20.594,"minor",0.0283,0.0205,2.18e-05,0.104,0.677,99.04,186013,4,"E minor",1
"4w1Z4XZAaXXO6FLLNp6pU3","40 Hour Week","https://i.scdn.co/image/d3759c4403a4bc81d4737cab1f2c77ef4a25d274","1985",1985-01-01,6,"I Want To Know You Before We Make Love","79EfLpytVO1aT9FytKP5p9",0.38,0.1,"E",-20.752,"major",0.0317,0.385,0,0.0857,0.152,133.151,243827,4,"E major",0
"4w1Z4XZAaXXO6FLLNp6pU3","40 Hour Week","https://i.scdn.co/image/d3759c4403a4bc81d4737cab1f2c77ef4a25d274","1985",1985-01-01,6,"Fireworks","3mY4OUgOlHzlCPOEuSnUG9",0.825,0.272,"G#",-18.677,"major",0.0353,0.00146,0.000105,0.0907,0.949,111.034,232840,4,"G# major",0
"4w1Z4XZAaXXO6FLLNp6pU3","40 Hour Week","https://i.scdn.co/image/d3759c4403a4bc81d4737cab1f2c77ef4a25d274","1985",1985-01-01,6,"She Won't Have A Thing To Do With Nobody But Me","370mbMwiOMtfaCbRoIp9YE",0.823,0.386,"A",-18.25,"major",0.0371,0.0613,0.000187,0.0575,0.928,115.375,190000,4,"A major",0
"4w1Z4XZAaXXO6FLLNp6pU3","40 Hour Week","https://i.scdn.co/image/d3759c4403a4bc81d4737cab1f2c77ef4a25d274","1985",1985-01-01,6,"As Right Now","6FKFWObXQ8kayDhrgFDtzc",0.591,0.128,"G",-23.467,"major",0.031,0.123,4.36e-06,0.0973,0.383,78.007,183013,4,"G major",0
"4w1Z4XZAaXXO6FLLNp6pU3","40 Hour Week","https://i.scdn.co/image/d3759c4403a4bc81d4737cab1f2c77ef4a25d274","1985",1985-01-01,6,"If It Ain't Dixie (It Won't Do)","2LhMMlyTcWKVoihbXrMzPN",0.43,0.128,"G",-21.597,"major",0.0319,0.0165,9.4e-05,0.0735,0.304,129.827,456160,4,"G major",0
"79TXvxe8sSiIPCCFs6XVac","Alabama Christmas","https://i.scdn.co/image/9ca47d9b5aff7c5a09149ba653ce5a342bef1e27","1985",1985-01-01,41,"Santa Claus (I Still Believe In You)","1vWMP1a6FWSk12moZt8582",0.573,0.118,"D",-18.046,"major",0.0373,0.683,6.25e-06,0.126,0.154,129.597,249533,4,"D major",29
"79TXvxe8sSiIPCCFs6XVac","Alabama Christmas","https://i.scdn.co/image/9ca47d9b5aff7c5a09149ba653ce5a342bef1e27","1985",1985-01-01,41,"Joseph and Mary's Boy","1taInr99eZ8EbXoQdqssF1",0.727,0.344,"E",-15.939,"major",0.0376,0.117,0,0.11,0.599,119.63,247467,4,"E major",27
"79TXvxe8sSiIPCCFs6XVac","Alabama Christmas","https://i.scdn.co/image/9ca47d9b5aff7c5a09149ba653ce5a342bef1e27","1985",1985-01-01,41,"Happy Holidays","07UdpJdWAMfZKbyVu5bh2j",0.776,0.257,"A",-15.86,"major",0.0432,0.31,0,0.106,0.524,120.51,198933,4,"A major",27
"79TXvxe8sSiIPCCFs6XVac","Alabama Christmas","https://i.scdn.co/image/9ca47d9b5aff7c5a09149ba653ce5a342bef1e27","1985",1985-01-01,41,"Christmas Memories","45TBlEhWzcUBMwzC4qCYIh",0.518,0.102,"C",-16.405,"major",0.0289,0.332,0,0.108,0.146,74.661,201640,4,"C major",27
"79TXvxe8sSiIPCCFs6XVac","Alabama Christmas","https://i.scdn.co/image/9ca47d9b5aff7c5a09149ba653ce5a342bef1e27","1985",1985-01-01,41,"Tonight Is Christmas","2tGkwOkLHQSe7SzfayX76s",0.567,0.24,"A",-15.508,"major",0.0311,0.13,9.14e-06,0.167,0.289,129.903,258533,4,"A major",28
"79TXvxe8sSiIPCCFs6XVac","Alabama Christmas","https://i.scdn.co/image/9ca47d9b5aff7c5a09149ba653ce5a342bef1e27","1985",1985-01-01,41,"Thistlehair The Christmas Bear","0xs5fQ4jGuUZUk0n6tIFjX",0.681,0.145,"F",-21.51,"major",0.0542,0.158,0,0.118,0.558,144.679,246600,4,"F major",30
"79TXvxe8sSiIPCCFs6XVac","Alabama Christmas","https://i.scdn.co/image/9ca47d9b5aff7c5a09149ba653ce5a342bef1e27","1985",1985-01-01,41,"Tennessee Christmas","7oFxSRozClfgRSNNR9thwD",0.61,0.0945,"G",-17.282,"major",0.0284,0.697,0,0.0532,0.233,94.041,221960,4,"G major",30
"79TXvxe8sSiIPCCFs6XVac","Alabama Christmas","https://i.scdn.co/image/9ca47d9b5aff7c5a09149ba653ce5a342bef1e27","1985",1985-01-01,41,"A Candle in the Window","72GEp70aheARKNxkn3MX4A",0.763,0.315,"E",-14.461,"major",0.0294,0.326,0,0.101,0.377,103.547,228907,4,"E major",28
"79TXvxe8sSiIPCCFs6XVac","Alabama Christmas","https://i.scdn.co/image/9ca47d9b5aff7c5a09149ba653ce5a342bef1e27","1985",1985-01-01,41,"Homecoming Christmas","4siPOMvLvnssRyXUw3t3Yg",0.776,0.283,"C",-15.593,"major",0.0332,0.432,0,0.109,0.505,105.699,231200,4,"C major",27
"79TXvxe8sSiIPCCFs6XVac","Alabama Christmas","https://i.scdn.co/image/9ca47d9b5aff7c5a09149ba653ce5a342bef1e27","1985",1985-01-01,41,"Christmas in Dixie","3rouxZHG0bJp9WKGOlFg2Z",0.436,0.179,"D",-17.516,"major",0.0329,0.429,7.81e-05,0.0954,0.409,175.295,214133,4,"D major",36
"16mIAVPLHoDGKA36W1vAEv","The Touch","https://i.scdn.co/image/cbcd8966a74bbe78a3e7236f667f61e20311003d","1986",1986-01-01,20,"You've Got the Touch","5dl06RwidXMrK3fAMJQPZi",0.514,0.232,"G",-16.031,"major",0.0297,0.181,0,0.119,0.194,103.755,255640,4,"G major",13
"16mIAVPLHoDGKA36W1vAEv","The Touch","https://i.scdn.co/image/cbcd8966a74bbe78a3e7236f667f61e20311003d","1986",1986-01-01,20,"Vacation","6Brk7RYnXSNHPsV3CyzvVF",0.366,0.643,"A",-13.904,"major",0.0792,0.0181,0.00353,0.182,0.516,115.896,334360,4,"A major",4
"16mIAVPLHoDGKA36W1vAEv","The Touch","https://i.scdn.co/image/cbcd8966a74bbe78a3e7236f667f61e20311003d","1986",1986-01-01,20,"True, True Housewife","1WMDEF7fSl1n0xJHYJqkiB",0.455,0.134,"F",-19.378,"major",0.0284,0.452,4.51e-05,0.129,0.255,74.555,233600,4,"F major",4
"16mIAVPLHoDGKA36W1vAEv","The Touch","https://i.scdn.co/image/cbcd8966a74bbe78a3e7236f667f61e20311003d","1986",1986-01-01,20,"Is This How Love Begins","4vd9bNzleqeHjSqiLOdDa0",0.485,0.399,"C",-14.071,"major",0.0269,0.0584,0,0.217,0.549,135.721,159107,4,"C major",5
"16mIAVPLHoDGKA36W1vAEv","The Touch","https://i.scdn.co/image/cbcd8966a74bbe78a3e7236f667f61e20311003d","1986",1986-01-01,20,"Cruisin'","6gb9jKK8mEDwKf8axtaQXO",0.581,0.646,"A",-12.953,"major",0.0298,0.0119,9.03e-06,0.0802,0.961,135.098,217933,4,"A major",4
"16mIAVPLHoDGKA36W1vAEv","The Touch","https://i.scdn.co/image/cbcd8966a74bbe78a3e7236f667f61e20311003d","1986",1986-01-01,20,"Touch Me When We're Dancing","3OdVozGgGIK8z0rTKAPP4l",0.388,0.322,"F",-14.525,"major",0.0349,0.176,0,0.189,0.515,203.18,221453,4,"F major",20
"16mIAVPLHoDGKA36W1vAEv","The Touch","https://i.scdn.co/image/cbcd8966a74bbe78a3e7236f667f61e20311003d","1986",1986-01-01,20,"Let's Hear It For The Girl","3uDXybNXVapVVLYc8KXffy",0.653,0.302,"C",-15.438,"major",0.0362,0.387,0,0.0823,0.315,71.76,238413,4,"C major",4
"16mIAVPLHoDGKA36W1vAEv","The Touch","https://i.scdn.co/image/cbcd8966a74bbe78a3e7236f667f61e20311003d","1986",1986-01-01,20,"It's All Comin' Back To Me Now","1zUxm1h6jhsv34Ab1XaMk7",0.689,0.654,"A",-11.899,"major",0.0316,0.235,2.18e-05,0.0517,0.867,111.218,267373,4,"A major",5
"16mIAVPLHoDGKA36W1vAEv","The Touch","https://i.scdn.co/image/cbcd8966a74bbe78a3e7236f667f61e20311003d","1986",1986-01-01,20,"I Taught Her Everything She Knows","4ga6CafmTlDtoGWSOq8GU0",0.579,0.358,"A#",-14.23,"major",0.0275,0.164,0,0.124,0.735,115.038,276067,4,"A# major",5
"16mIAVPLHoDGKA36W1vAEv","The Touch","https://i.scdn.co/image/cbcd8966a74bbe78a3e7236f667f61e20311003d","1986",1986-01-01,20,"Pony Express","5wBD9oKMQGS1ArZQprOhtU",0.515,0.222,"D",-15.981,"minor",0.0292,0.177,3.95e-05,0.0703,0.148,105.52,473333,3,"D minor",9
"4LeC10bEjuCDcpWsTsILk6","Greatest Hits","https://i.scdn.co/image/9e112bbe6966ed184aa911b8a6b6953d0c92db81","1986-01-23",1986-01-23,37,"She and I","2dLLRbSHoC1lPcjSqkafHY",0.659,0.536,"E",-11.861,"major",0.0271,0.0369,0.000227,0.0508,0.841,114.386,318600,4,"E major",20
"4LeC10bEjuCDcpWsTsILk6","Greatest Hits","https://i.scdn.co/image/9e112bbe6966ed184aa911b8a6b6953d0c92db81","1986-01-23",1986-01-23,37,"Mountain Music","45vr7MHsteIQAUBrCZNK0J",0.458,0.49,"A",-12.755,"major",0.071,0.0861,3.2e-06,0.0481,0.684,110.038,252227,4,"A major",22
"4LeC10bEjuCDcpWsTsILk6","Greatest Hits","https://i.scdn.co/image/9e112bbe6966ed184aa911b8a6b6953d0c92db81","1986-01-23",1986-01-23,37,"Feels So Right","6Cs1JIrdfObURQTPqQvMjx",0.463,0.296,"D#",-17,"major",0.0252,0.458,0.00609,0.102,0.375,90.568,216440,4,"D# major",21
"4LeC10bEjuCDcpWsTsILk6","Greatest Hits","https://i.scdn.co/image/9e112bbe6966ed184aa911b8a6b6953d0c92db81","1986-01-23",1986-01-23,37,"Old Flame","2fTyuvwCYenzy4cGo013Ur",0.656,0.321,"F",-14.213,"major",0.0322,0.287,0,0.0509,0.516,110.295,192533,4,"F major",21
"4LeC10bEjuCDcpWsTsILk6","Greatest Hits","https://i.scdn.co/image/9e112bbe6966ed184aa911b8a6b6953d0c92db81","1986-01-23",1986-01-23,37,"Tennessee River - Live","75RMemvXiavsnrQXfQFbL5",0.333,0.86,"D",-13.523,"major",0.0545,0.00403,0.0128,0.946,0.666,100.226,487000,4,"D major",18
"4LeC10bEjuCDcpWsTsILk6","Greatest Hits","https://i.scdn.co/image/9e112bbe6966ed184aa911b8a6b6953d0c92db81","1986-01-23",1986-01-23,37,"Love in the First Degree","4cywwyx1tpHzAjykHDqBfK",0.589,0.409,"G#",-12.883,"major",0.0335,0.286,0,0.0516,0.575,103.59,199933,4,"G# major",22
"4LeC10bEjuCDcpWsTsILk6","Greatest Hits","https://i.scdn.co/image/9e112bbe6966ed184aa911b8a6b6953d0c92db81","1986-01-23",1986-01-23,37,"40 Hour Week (For A Livin')","4OpB5ExXiVjj1f3gMfTw4u",0.578,0.44,"E",-14.644,"major",0.111,0.123,0,0.145,0.439,85.213,201027,4,"E major",38
"4LeC10bEjuCDcpWsTsILk6","Greatest Hits","https://i.scdn.co/image/9e112bbe6966ed184aa911b8a6b6953d0c92db81","1986-01-23",1986-01-23,37,"Why Lady Why","4aShIhHBw5FttNwvSEBETQ",0.309,0.386,"G",-11.617,"major",0.0303,0.0483,0.000694,0.0897,0.325,137.461,250000,3,"G major",19
"4LeC10bEjuCDcpWsTsILk6","Greatest Hits","https://i.scdn.co/image/9e112bbe6966ed184aa911b8a6b6953d0c92db81","1986-01-23",1986-01-23,37,"The Fans - Original Version","1esd4qWmr57a8plwgKMx5c",0.546,0.215,"D",-16.462,"major",0.0307,0.408,0.000216,0.111,0.141,143.594,295240,4,"D major",14
"4LeC10bEjuCDcpWsTsILk6","Greatest Hits","https://i.scdn.co/image/9e112bbe6966ed184aa911b8a6b6953d0c92db81","1986-01-23",1986-01-23,37,"My Home's In Alabama - Live","5EQwUtKthxcFE57gXqyQAH",0.298,0.546,"G",-15.647,"major",0.0437,0.00294,0.00865,0.967,0.362,151.152,508560,4,"G major",18
"3yvX4jVbpuRD6SHkglZxIj","Just Us","https://i.scdn.co/image/5864b423874ee366e0851d40ebd4357829725e4c","1987",1987-01-01,15,"(I Wish It Could Always Be) '55","3o2GaJiirP2hapyQqKjvWF",0.509,0.159,"G",-15.915,"major",0.0336,0.348,1.72e-06,0.0825,0.133,73.477,297867,4,"G major",8
"3yvX4jVbpuRD6SHkglZxIj","Just Us","https://i.scdn.co/image/5864b423874ee366e0851d40ebd4357829725e4c","1987",1987-01-01,15,"Face to Face","1mHTFjt9fpuPveCThtbJ9G",0.68,0.433,"G",-14.074,"major",0.03,0.119,5.56e-05,0.106,0.731,117.31,241800,4,"G major",7
"3yvX4jVbpuRD6SHkglZxIj","Just Us","https://i.scdn.co/image/5864b423874ee366e0851d40ebd4357829725e4c","1987",1987-01-01,15,"Fallin' Again","6vI1uoBAUP5dbFUgj2Ndu0",0.593,0.127,"G#",-18.342,"major",0.0322,0.172,2.15e-05,0.0885,0.194,72.101,237533,4,"G# major",6
"3yvX4jVbpuRD6SHkglZxIj","Just Us","https://i.scdn.co/image/5864b423874ee366e0851d40ebd4357829725e4c","1987",1987-01-01,15,"I Can't Stop","2xOaEkI6mySXBlMyWxzWVh",0.644,0.376,"G#",-17.071,"major",0.0394,0.238,0.0028,0.0719,0.729,110.358,414333,4,"G# major",4
"3yvX4jVbpuRD6SHkglZxIj","Just Us","https://i.scdn.co/image/5864b423874ee366e0851d40ebd4357829725e4c","1987",1987-01-01,15,"I Saw The Time","41N38tnLuQTOQmE448eo3K",0.622,0.0866,"G#",-18.927,"major",0.0296,0.581,2.21e-05,0.0912,0.195,94.358,181467,4,"G# major",5
"3yvX4jVbpuRD6SHkglZxIj","Just Us","https://i.scdn.co/image/5864b423874ee366e0851d40ebd4357829725e4c","1987",1987-01-01,15,"If I Could Just See You Now","6P1ShLsB4LbyVuyCyb7Y7d",0.697,0.638,"C",-13.441,"major",0.0287,0.0674,0.00016,0.0671,0.964,137.589,284573,4,"C major",5
"3yvX4jVbpuRD6SHkglZxIj","Just Us","https://i.scdn.co/image/5864b423874ee366e0851d40ebd4357829725e4c","1987",1987-01-01,15,"Old Man","1Gens1s6t5Lhi1nUsMLjPd",0.803,0.406,"F#",-14.297,"major",0.0357,0.0855,1.11e-06,0.141,0.829,126.532,208093,4,"F# major",8
"3yvX4jVbpuRD6SHkglZxIj","Just Us","https://i.scdn.co/image/5864b423874ee366e0851d40ebd4357829725e4c","1987",1987-01-01,15,"Tar Top","4iO5aSPS1ILcDQ3mv2Omz5",0.566,0.206,"G",-17.744,"major",0.0282,0.604,0,0.123,0.339,74.026,194973,4,"G major",9
"3yvX4jVbpuRD6SHkglZxIj","Just Us","https://i.scdn.co/image/5864b423874ee366e0851d40ebd4357829725e4c","1987",1987-01-01,15,"You're My Explanation For Living","26DV2RQ7sEp6ZCGcjNz3Wx",0.576,0.467,"C",-14.068,"major",0.0285,0.0134,0.0036,0.177,0.644,120.166,462027,4,"C major",5
"1NWxCsVufZyHa4JcJmA0a9","Setlist: The Very Best Of Alabama LIVE","https://i.scdn.co/image/922fe2ca07e02eaf60605176a4faa7c38cfb69b9","1988",1988-01-01,23,"Tennessee River - Live March 20, 1981; Salt Lake City, UT","7wSQUaKiXEQBgbza1BD4Ii",0.379,0.727,"A",-11.922,"major",0.224,0.781,0.00144,0.958,0.643,100.347,284587,4,"A major",11
"1NWxCsVufZyHa4JcJmA0a9","Setlist: The Very Best Of Alabama LIVE","https://i.scdn.co/image/922fe2ca07e02eaf60605176a4faa7c38cfb69b9","1988",1988-01-01,23,"Why Lady Why - Live February 5, 1982; Florence, AL","20bgRRSjTWYRQCOvCf3KKF",0.479,0.526,"G",-12.436,"major",0.0328,0.0737,0.000327,0.63,0.418,129.818,211573,3,"G major",9
"1NWxCsVufZyHa4JcJmA0a9","Setlist: The Very Best Of Alabama LIVE","https://i.scdn.co/image/922fe2ca07e02eaf60605176a4faa7c38cfb69b9","1988",1988-01-01,23,"Mountain Music - Live February 5, 1982; Florence, AL","6F9i3hE9obr3E8mAd5sDoj",0.413,0.717,"A",-11.584,"major",0.115,0.0588,0.00037,0.941,0.57,115.716,239000,4,"A major",12
"1NWxCsVufZyHa4JcJmA0a9","Setlist: The Very Best Of Alabama LIVE","https://i.scdn.co/image/922fe2ca07e02eaf60605176a4faa7c38cfb69b9","1988",1988-01-01,23,"Close Enough To Perfect - Live February 5, 1982; Florence, AL","6rXBRLdVGdtom7jIh32p0d",0.466,0.413,"G",-13.368,"major",0.0397,0.242,1.62e-05,0.956,0.451,138.207,214200,4,"G major",12
"1NWxCsVufZyHa4JcJmA0a9","Setlist: The Very Best Of Alabama LIVE","https://i.scdn.co/image/922fe2ca07e02eaf60605176a4faa7c38cfb69b9","1988",1988-01-01,23,"Take Me Down - Live February 5, 1982; Florence, AL","5CMG8njLZXYvfRcxRtWbc4",0.472,0.472,"C",-14.139,"major",0.0429,0.0535,0.00103,0.686,0.632,98.882,297547,4,"C major",10
"1NWxCsVufZyHa4JcJmA0a9","Setlist: The Very Best Of Alabama LIVE","https://i.scdn.co/image/922fe2ca07e02eaf60605176a4faa7c38cfb69b9","1988",1988-01-01,23,"Feels So Right - Live February 5, 1982; Florence, AL","2ccMSw5TDLj6fqQNTYaTY5",0.452,0.282,"D#",-15.974,"major",0.0275,0.361,0.000968,0.934,0.291,95.499,197440,4,"D# major",11
"1NWxCsVufZyHa4JcJmA0a9","Setlist: The Very Best Of Alabama LIVE","https://i.scdn.co/image/922fe2ca07e02eaf60605176a4faa7c38cfb69b9","1988",1988-01-01,23,"My Home's In Alabama - Live February 5, 1982; Florence, AL","1nA8X7uYvLTpfhGesT2aZ0",0.353,0.493,"G",-12.483,"major",0.0319,0.0385,0.00487,0.976,0.395,79.644,457707,4,"G major",10
"1NWxCsVufZyHa4JcJmA0a9","Setlist: The Very Best Of Alabama LIVE","https://i.scdn.co/image/922fe2ca07e02eaf60605176a4faa7c38cfb69b9","1988",1988-01-01,23,"Lady Down On Love - Live","4BqfO8FPxBiLMFdfNk9FTD",0.259,0.272,"F",-14.237,"major",0.0352,0.796,4.52e-06,0.963,0.141,128.127,238747,3,"F major",10
"1NWxCsVufZyHa4JcJmA0a9","Setlist: The Very Best Of Alabama LIVE","https://i.scdn.co/image/922fe2ca07e02eaf60605176a4faa7c38cfb69b9","1988",1988-01-01,23,"Love In The First Degree","2ojlUIx84KRuzaflWoTTJc",0.592,0.733,"G",-14.214,"major",0.045,0.133,3e-06,0.41,0.731,113.511,180373,4,"G major",13
"1NWxCsVufZyHa4JcJmA0a9","Setlist: The Very Best Of Alabama LIVE","https://i.scdn.co/image/922fe2ca07e02eaf60605176a4faa7c38cfb69b9","1988",1988-01-01,23,"When We Make Love/There's No Way - Live","3sPAsDs7ddkvBlQWL3oRIH",0.312,0.313,"F",-13.815,"major",0.0316,0.608,0,0.948,0.258,141.74,214840,4,"F major",9
"1NWxCsVufZyHa4JcJmA0a9","Setlist: The Very Best Of Alabama LIVE","https://i.scdn.co/image/922fe2ca07e02eaf60605176a4faa7c38cfb69b9","1988",1988-01-01,23,"She And I","2Uxufv3Z51k1GXQjN7B7tF",0.534,0.71,"A",-12.102,"major",0.0304,0.0835,0.00519,0.805,0.632,119.059,248947,4,"A major",10
"1NWxCsVufZyHa4JcJmA0a9","Setlist: The Very Best Of Alabama LIVE","https://i.scdn.co/image/922fe2ca07e02eaf60605176a4faa7c38cfb69b9","1988",1988-01-01,23,"Roll On (Eighteen Wheeler) - Recorded Live","3JHw8g3LaTUDC0O4W1TVvg",0.643,0.807,"F",-12.667,"major",0.0383,0.2,1.34e-05,0.944,0.815,128.398,254627,4,"F major",14
